date,value,unit,lat,lon,city,parameter
2024-11-16 15:00:00,80.4,μg/m³,45.4642,9.19,,pm25
2024-11-16 16:00:00,81.2,μg/m³,45.4642,9.19,,pm25
2024-11-16 17:00:00,83.5,μg/m³,45.4642,9.19,,pm25
2024-11-16 18:00:00,82.5,μg/m³,45.4642,9.19,,pm25
2024-11-16 19:00:00,84.6,μg/m³,45.4642,9.19,,pm25
2024-11-16 20:00:00,87.6,μg/m³,45.4642,9.19,,pm25
2024-11-16 21:00:00,94.1,μg/m³,45.4642,9.19,,pm25
2024-11-16 22:00:00,98.8,μg/m³,45.4642,9.19,,pm25
2024-11-16 23:00:00,103.1,μg/m³,45.4642,9.19,,pm25
2024-11-17 00:00:00,106.1,μg/m³,45.4642,9.19,,pm25
2024-11-17 01:00:00,106.4,μg/m³,45.4642,9.19,,pm25
2024-11-17 02:00:00,94.6,μg/m³,45.4642,9.19,,pm25
2024-11-17 03:00:00,93.5,μg/m³,45.4642,9.19,,pm25
2024-11-17 04:00:00,95.1,μg/m³,45.4642,9.19,,pm25
2024-11-17 05:00:00,89.8,μg/m³,45.4642,9.19,,pm25
2024-11-17 06:00:00,82.5,μg/m³,45.4642,9.19,,pm25
2024-11-17 07:00:00,85.4,μg/m³,45.4642,9.19,,pm25
2024-11-17 08:00:00,82.9,μg/m³,45.4642,9.19,,pm25
2024-11-17 09:00:00,77.4,μg/m³,45.4642,9.19,,pm25
2024-11-17 10:00:00,72.6,μg/m³,45.4642,9.19,,pm25
2024-11-17 11:00:00,75.2,μg/m³,45.4642,9.19,,pm25
2024-11-17 12:00:00,70.9,μg/m³,45.4642,9.19,,pm25
2024-11-17 13:00:00,65.6,μg/m³,45.4642,9.19,,pm25
2024-11-17 14:00:00,56.3,μg/m³,45.4642,9.19,,pm25
2024-11-17 15:00:00,51.2,μg/m³,45.4642,9.19,,pm25
2024-11-17 16:00:00,47.6,μg/m³,45.4642,9.19,,pm25
2024-11-17 17:00:00,45.6,μg/m³,45.4642,9.19,,pm25
2024-11-17 18:00:00,48.3,μg/m³,45.4642,9.19,,pm25
2024-11-17 19:00:00,55.4,μg/m³,45.4642,9.19,,pm25
2024-11-17 20:00:00,65.0,μg/m³,45.4642,9.19,,pm25
2024-11-17 21:00:00,70.4,μg/m³,45.4642,9.19,,pm25
2024-11-17 22:00:00,74.3,μg/m³,45.4642,9.19,,pm25
2024-11-17 23:00:00,76.2,μg/m³,45.4642,9.19,,pm25
2024-11-18 00:00:00,72.5,μg/m³,45.4642,9.19,,pm25
2024-11-18 01:00:00,75.1,μg/m³,45.4642,9.19,,pm25
2024-11-18 02:00:00,76.5,μg/m³,45.4642,9.19,,pm25
2024-11-18 03:00:00,77.5,μg/m³,45.4642,9.19,,pm25
2024-11-18 04:00:00,78.0,μg/m³,45.4642,9.19,,pm25
2024-11-18 05:00:00,78.3,μg/m³,45.4642,9.19,,pm25
2024-11-18 06:00:00,77.5,μg/m³,45.4642,9.19,,pm25
2024-11-18 07:00:00,78.0,μg/m³,45.4642,9.19,,pm25
2024-11-18 08:00:00,82.3,μg/m³,45.4642,9.19,,pm25
2024-11-18 09:00:00,83.0,μg/m³,45.4642,9.19,,pm25
2024-11-18 10:00:00,84.0,μg/m³,45.4642,9.19,,pm25
2024-11-18 11:00:00,85.1,μg/m³,45.4642,9.19,,pm25
2024-11-18 12:00:00,80.0,μg/m³,45.4642,9.19,,pm25
2024-11-18 13:00:00,69.6,μg/m³,45.4642,9.19,,pm25
2024-11-18 14:00:00,64.6,μg/m³,45.4642,9.19,,pm25
2024-11-18 15:00:00,62.4,μg/m³,45.4642,9.19,,pm25
2024-11-18 16:00:00,60.9,μg/m³,45.4642,9.19,,pm25
2024-11-18 17:00:00,62.0,μg/m³,45.4642,9.19,,pm25
2024-11-18 18:00:00,67.5,μg/m³,45.4642,9.19,,pm25
2024-11-18 19:00:00,77.3,μg/m³,45.4642,9.19,,pm25
2024-11-18 20:00:00,90.9,μg/m³,45.4642,9.19,,pm25
2024-11-18 21:00:00,93.4,μg/m³,45.4642,9.19,,pm25
2024-11-18 22:00:00,80.9,μg/m³,45.4642,9.19,,pm25
2024-11-18 23:00:00,82.5,μg/m³,45.4642,9.19,,pm25
2024-11-19 00:00:00,88.9,μg/m³,45.4642,9.19,,pm25
2024-11-19 01:00:00,93.8,μg/m³,45.4642,9.19,,pm25
2024-11-19 02:00:00,83.2,μg/m³,45.4642,9.19,,pm25
2024-11-19 03:00:00,84.7,μg/m³,45.4642,9.19,,pm25
2024-11-19 04:00:00,84.1,μg/m³,45.4642,9.19,,pm25
2024-11-19 05:00:00,76.0,μg/m³,45.4642,9.19,,pm25
2024-11-19 06:00:00,72.6,μg/m³,45.4642,9.19,,pm25
2024-11-19 07:00:00,72.4,μg/m³,45.4642,9.19,,pm25
2024-11-19 08:00:00,74.5,μg/m³,45.4642,9.19,,pm25
2024-11-19 09:00:00,75.0,μg/m³,45.4642,9.19,,pm25
2024-11-19 10:00:00,67.4,μg/m³,45.4642,9.19,,pm25
2024-11-19 11:00:00,62.1,μg/m³,45.4642,9.19,,pm25
2024-11-19 12:00:00,56.9,μg/m³,45.4642,9.19,,pm25
2024-11-19 13:00:00,51.8,μg/m³,45.4642,9.19,,pm25
2024-11-19 14:00:00,47.3,μg/m³,45.4642,9.19,,pm25
2024-11-19 15:00:00,45.4,μg/m³,45.4642,9.19,,pm25
2024-11-19 16:00:00,45.6,μg/m³,45.4642,9.19,,pm25
2024-11-19 17:00:00,46.7,μg/m³,45.4642,9.19,,pm25
2024-11-19 18:00:00,53.6,μg/m³,45.4642,9.19,,pm25
2024-11-19 19:00:00,62.8,μg/m³,45.4642,9.19,,pm25
2024-11-19 20:00:00,65.5,μg/m³,45.4642,9.19,,pm25
2024-11-19 21:00:00,74.2,μg/m³,45.4642,9.19,,pm25
2024-11-19 22:00:00,77.8,μg/m³,45.4642,9.19,,pm25
2024-11-19 23:00:00,80.8,μg/m³,45.4642,9.19,,pm25
2024-11-20 00:00:00,79.6,μg/m³,45.4642,9.19,,pm25
2024-11-20 01:00:00,83.3,μg/m³,45.4642,9.19,,pm25
2024-11-20 02:00:00,79.3,μg/m³,45.4642,9.19,,pm25
2024-11-20 03:00:00,75.5,μg/m³,45.4642,9.19,,pm25
2024-11-20 04:00:00,72.9,μg/m³,45.4642,9.19,,pm25
2024-11-20 05:00:00,64.2,μg/m³,45.4642,9.19,,pm25
2024-11-20 06:00:00,57.1,μg/m³,45.4642,9.19,,pm25
2024-11-20 07:00:00,45.7,μg/m³,45.4642,9.19,,pm25
2024-11-20 08:00:00,43.8,μg/m³,45.4642,9.19,,pm25
2024-11-20 09:00:00,39.0,μg/m³,45.4642,9.19,,pm25
2024-11-20 10:00:00,29.7,μg/m³,45.4642,9.19,,pm25
2024-11-20 11:00:00,21.5,μg/m³,45.4642,9.19,,pm25
2024-11-20 12:00:00,17.8,μg/m³,45.4642,9.19,,pm25
2024-11-20 13:00:00,13.5,μg/m³,45.4642,9.19,,pm25
2024-11-20 14:00:00,5.8,μg/m³,45.4642,9.19,,pm25
2024-11-20 15:00:00,2.7,μg/m³,45.4642,9.19,,pm25
2024-11-20 16:00:00,3.1,μg/m³,45.4642,9.19,,pm25
2024-11-20 17:00:00,3.9,μg/m³,45.4642,9.19,,pm25
2024-11-20 18:00:00,4.7,μg/m³,45.4642,9.19,,pm25
2024-11-20 19:00:00,7.2,μg/m³,45.4642,9.19,,pm25
2024-11-20 20:00:00,12.1,μg/m³,45.4642,9.19,,pm25
2024-11-20 21:00:00,15.9,μg/m³,45.4642,9.19,,pm25
2024-11-20 22:00:00,17.7,μg/m³,45.4642,9.19,,pm25
2024-11-20 23:00:00,17.2,μg/m³,45.4642,9.19,,pm25
2024-11-21 00:00:00,14.4,μg/m³,45.4642,9.19,,pm25
2024-11-21 01:00:00,12.5,μg/m³,45.4642,9.19,,pm25
2024-11-21 02:00:00,10.8,μg/m³,45.4642,9.19,,pm25
2024-11-21 03:00:00,8.9,μg/m³,45.4642,9.19,,pm25
2024-11-21 04:00:00,5.9,μg/m³,45.4642,9.19,,pm25
2024-11-21 05:00:00,6.1,μg/m³,45.4642,9.19,,pm25
2024-11-21 06:00:00,6.7,μg/m³,45.4642,9.19,,pm25
2024-11-21 07:00:00,7.8,μg/m³,45.4642,9.19,,pm25
2024-11-21 08:00:00,9.5,μg/m³,45.4642,9.19,,pm25
2024-11-21 09:00:00,12.4,μg/m³,45.4642,9.19,,pm25
2024-11-21 10:00:00,14.1,μg/m³,45.4642,9.19,,pm25
2024-11-21 11:00:00,11.6,μg/m³,45.4642,9.19,,pm25
2024-11-21 12:00:00,11.3,μg/m³,45.4642,9.19,,pm25
2024-11-21 13:00:00,11.7,μg/m³,45.4642,9.19,,pm25
2024-11-21 14:00:00,12.3,μg/m³,45.4642,9.19,,pm25
2024-11-21 15:00:00,14.1,μg/m³,45.4642,9.19,,pm25
2024-11-21 16:00:00,11.0,μg/m³,45.4642,9.19,,pm25
2024-11-21 17:00:00,10.8,μg/m³,45.4642,9.19,,pm25
2024-11-21 18:00:00,11.0,μg/m³,45.4642,9.19,,pm25
2024-11-21 19:00:00,10.3,μg/m³,45.4642,9.19,,pm25
2024-11-21 20:00:00,10.3,μg/m³,45.4642,9.19,,pm25
2024-11-21 21:00:00,12.4,μg/m³,45.4642,9.19,,pm25
2024-11-21 22:00:00,13.4,μg/m³,45.4642,9.19,,pm25
2024-11-21 23:00:00,16.4,μg/m³,45.4642,9.19,,pm25
2024-11-22 00:00:00,16.4,μg/m³,45.4642,9.19,,pm25
2024-11-22 01:00:00,17.0,μg/m³,45.4642,9.19,,pm25
2024-11-22 02:00:00,17.0,μg/m³,45.4642,9.19,,pm25
2024-11-22 03:00:00,14.1,μg/m³,45.4642,9.19,,pm25
2024-11-22 04:00:00,11.4,μg/m³,45.4642,9.19,,pm25
2024-11-22 05:00:00,7.9,μg/m³,45.4642,9.19,,pm25
2024-11-22 06:00:00,6.9,μg/m³,45.4642,9.19,,pm25
2024-11-22 07:00:00,6.3,μg/m³,45.4642,9.19,,pm25
2024-11-22 08:00:00,4.9,μg/m³,45.4642,9.19,,pm25
2024-11-22 09:00:00,4.5,μg/m³,45.4642,9.19,,pm25
2024-11-22 10:00:00,2.9,μg/m³,45.4642,9.19,,pm25
2024-11-22 11:00:00,2.3,μg/m³,45.4642,9.19,,pm25
2024-11-22 12:00:00,2.2,μg/m³,45.4642,9.19,,pm25
2024-11-22 13:00:00,2.0,μg/m³,45.4642,9.19,,pm25
2024-11-22 14:00:00,2.4,μg/m³,45.4642,9.19,,pm25
2024-11-22 15:00:00,2.8,μg/m³,45.4642,9.19,,pm25
2024-11-22 16:00:00,3.9,μg/m³,45.4642,9.19,,pm25
2024-11-22 17:00:00,4.2,μg/m³,45.4642,9.19,,pm25
2024-11-22 18:00:00,8.1,μg/m³,45.4642,9.19,,pm25
2024-11-22 19:00:00,13.7,μg/m³,45.4642,9.19,,pm25
2024-11-22 20:00:00,16.6,μg/m³,45.4642,9.19,,pm25
2024-11-22 21:00:00,19.0,μg/m³,45.4642,9.19,,pm25
2024-11-22 22:00:00,19.2,μg/m³,45.4642,9.19,,pm25
2024-11-22 23:00:00,22.3,μg/m³,45.4642,9.19,,pm25
2024-11-23 00:00:00,22.2,μg/m³,45.4642,9.19,,pm25
2024-11-23 01:00:00,21.5,μg/m³,45.4642,9.19,,pm25
2024-11-23 02:00:00,21.8,μg/m³,45.4642,9.19,,pm25
2024-11-23 03:00:00,16.4,μg/m³,45.4642,9.19,,pm25
2024-11-23 04:00:00,14.4,μg/m³,45.4642,9.19,,pm25
2024-11-23 05:00:00,12.0,μg/m³,45.4642,9.19,,pm25
2024-11-23 06:00:00,8.3,μg/m³,45.4642,9.19,,pm25
2024-11-23 07:00:00,7.4,μg/m³,45.4642,9.19,,pm25
2024-11-23 08:00:00,7.4,μg/m³,45.4642,9.19,,pm25
2024-11-23 09:00:00,9.2,μg/m³,45.4642,9.19,,pm25
2024-11-23 10:00:00,11.4,μg/m³,45.4642,9.19,,pm25
2024-11-23 11:00:00,11.7,μg/m³,45.4642,9.19,,pm25
2024-11-23 12:00:00,11.2,μg/m³,45.4642,9.19,,pm25
2024-11-23 13:00:00,10.3,μg/m³,45.4642,9.19,,pm25
2024-11-23 14:00:00,10.5,μg/m³,45.4642,9.19,,pm25
2024-11-23 15:00:00,10.6,μg/m³,45.4642,9.19,,pm25
2024-11-23 16:00:00,11.9,μg/m³,45.4642,9.19,,pm25
2024-11-23 17:00:00,17.1,μg/m³,45.4642,9.19,,pm25
2024-11-23 18:00:00,20.4,μg/m³,45.4642,9.19,,pm25
2024-11-23 19:00:00,22.9,μg/m³,45.4642,9.19,,pm25
2024-11-23 20:00:00,24.7,μg/m³,45.4642,9.19,,pm25
2024-11-23 21:00:00,26.7,μg/m³,45.4642,9.19,,pm25
2024-11-23 22:00:00,33.8,μg/m³,45.4642,9.19,,pm25
2024-11-23 23:00:00,42.6,μg/m³,45.4642,9.19,,pm25
2024-11-24 00:00:00,46.8,μg/m³,45.4642,9.19,,pm25
2024-11-24 01:00:00,44.4,μg/m³,45.4642,9.19,,pm25
2024-11-24 02:00:00,48.8,μg/m³,45.4642,9.19,,pm25
2024-11-24 03:00:00,49.3,μg/m³,45.4642,9.19,,pm25
2024-11-24 04:00:00,47.4,μg/m³,45.4642,9.19,,pm25
2024-11-24 05:00:00,46.6,μg/m³,45.4642,9.19,,pm25
2024-11-24 06:00:00,34.7,μg/m³,45.4642,9.19,,pm25
2024-11-24 07:00:00,25.7,μg/m³,45.4642,9.19,,pm25
2024-11-24 08:00:00,20.2,μg/m³,45.4642,9.19,,pm25
2024-11-24 09:00:00,20.7,μg/m³,45.4642,9.19,,pm25
2024-11-24 10:00:00,20.9,μg/m³,45.4642,9.19,,pm25
2024-11-24 11:00:00,18.9,μg/m³,45.4642,9.19,,pm25
2024-11-24 12:00:00,17.9,μg/m³,45.4642,9.19,,pm25
2024-11-24 13:00:00,18.0,μg/m³,45.4642,9.19,,pm25
2024-11-24 14:00:00,18.2,μg/m³,45.4642,9.19,,pm25
2024-11-24 15:00:00,18.5,μg/m³,45.4642,9.19,,pm25
2024-11-24 16:00:00,18.7,μg/m³,45.4642,9.19,,pm25
2024-11-24 17:00:00,19.1,μg/m³,45.4642,9.19,,pm25
2024-11-24 18:00:00,22.9,μg/m³,45.4642,9.19,,pm25
2024-11-24 19:00:00,23.9,μg/m³,45.4642,9.19,,pm25
2024-11-24 20:00:00,25.6,μg/m³,45.4642,9.19,,pm25
2024-11-24 21:00:00,25.6,μg/m³,45.4642,9.19,,pm25
2024-11-24 22:00:00,27.6,μg/m³,45.4642,9.19,,pm25
2024-11-24 23:00:00,34.3,μg/m³,45.4642,9.19,,pm25
2024-11-25 00:00:00,37.8,μg/m³,45.4642,9.19,,pm25
2024-11-25 01:00:00,39.0,μg/m³,45.4642,9.19,,pm25
2024-11-25 02:00:00,39.1,μg/m³,45.4642,9.19,,pm25
2024-11-25 03:00:00,36.4,μg/m³,45.4642,9.19,,pm25
2024-11-25 04:00:00,33.7,μg/m³,45.4642,9.19,,pm25
2024-11-25 05:00:00,27.9,μg/m³,45.4642,9.19,,pm25
2024-11-25 06:00:00,27.2,μg/m³,45.4642,9.19,,pm25
2024-11-25 07:00:00,26.4,μg/m³,45.4642,9.19,,pm25
2024-11-25 08:00:00,28.1,μg/m³,45.4642,9.19,,pm25
2024-11-25 09:00:00,29.9,μg/m³,45.4642,9.19,,pm25
2024-11-25 10:00:00,31.5,μg/m³,45.4642,9.19,,pm25
2024-11-25 11:00:00,30.1,μg/m³,45.4642,9.19,,pm25
2024-11-25 12:00:00,28.2,μg/m³,45.4642,9.19,,pm25
2024-11-25 13:00:00,26.6,μg/m³,45.4642,9.19,,pm25
2024-11-25 14:00:00,27.8,μg/m³,45.4642,9.19,,pm25
2024-11-25 15:00:00,28.1,μg/m³,45.4642,9.19,,pm25
2024-11-25 16:00:00,30.2,μg/m³,45.4642,9.19,,pm25
2024-11-25 17:00:00,33.6,μg/m³,45.4642,9.19,,pm25
2024-11-25 18:00:00,31.2,μg/m³,45.4642,9.19,,pm25
2024-11-25 19:00:00,33.2,μg/m³,45.4642,9.19,,pm25
2024-11-25 20:00:00,37.6,μg/m³,45.4642,9.19,,pm25
2024-11-25 21:00:00,43.6,μg/m³,45.4642,9.19,,pm25
2024-11-25 22:00:00,42.9,μg/m³,45.4642,9.19,,pm25
2024-11-25 23:00:00,41.3,μg/m³,45.4642,9.19,,pm25
2024-11-26 00:00:00,38.6,μg/m³,45.4642,9.19,,pm25
2024-11-26 01:00:00,39.8,μg/m³,45.4642,9.19,,pm25
2024-11-26 02:00:00,35.8,μg/m³,45.4642,9.19,,pm25
2024-11-26 03:00:00,35.0,μg/m³,45.4642,9.19,,pm25
2024-11-26 04:00:00,31.5,μg/m³,45.4642,9.19,,pm25
2024-11-26 05:00:00,30.4,μg/m³,45.4642,9.19,,pm25
2024-11-26 06:00:00,29.4,μg/m³,45.4642,9.19,,pm25
2024-11-26 07:00:00,27.0,μg/m³,45.4642,9.19,,pm25
2024-11-26 08:00:00,26.8,μg/m³,45.4642,9.19,,pm25
2024-11-26 09:00:00,28.2,μg/m³,45.4642,9.19,,pm25
2024-11-26 10:00:00,28.4,μg/m³,45.4642,9.19,,pm25
2024-11-26 11:00:00,26.8,μg/m³,45.4642,9.19,,pm25
2024-11-26 12:00:00,24.3,μg/m³,45.4642,9.19,,pm25
2024-11-26 13:00:00,21.4,μg/m³,45.4642,9.19,,pm25
2024-11-26 14:00:00,21.4,μg/m³,45.4642,9.19,,pm25
2024-11-26 15:00:00,21.3,μg/m³,45.4642,9.19,,pm25
2024-11-26 16:00:00,20.5,μg/m³,45.4642,9.19,,pm25
2024-11-26 17:00:00,21.1,μg/m³,45.4642,9.19,,pm25
2024-11-26 18:00:00,28.9,μg/m³,45.4642,9.19,,pm25
2024-11-26 19:00:00,33.8,μg/m³,45.4642,9.19,,pm25
2024-11-26 20:00:00,38.7,μg/m³,45.4642,9.19,,pm25
2024-11-26 21:00:00,40.7,μg/m³,45.4642,9.19,,pm25
2024-11-26 22:00:00,47.3,μg/m³,45.4642,9.19,,pm25
2024-11-26 23:00:00,51.8,μg/m³,45.4642,9.19,,pm25
2024-11-27 00:00:00,57.5,μg/m³,45.4642,9.19,,pm25
2024-11-27 01:00:00,61.5,μg/m³,45.4642,9.19,,pm25
2024-11-27 02:00:00,52.7,μg/m³,45.4642,9.19,,pm25
2024-11-27 03:00:00,52.3,μg/m³,45.4642,9.19,,pm25
2024-11-27 04:00:00,49.4,μg/m³,45.4642,9.19,,pm25
2024-11-27 05:00:00,46.2,μg/m³,45.4642,9.19,,pm25
2024-11-27 06:00:00,47.5,μg/m³,45.4642,9.19,,pm25
2024-11-27 07:00:00,49.9,μg/m³,45.4642,9.19,,pm25
2024-11-27 08:00:00,60.3,μg/m³,45.4642,9.19,,pm25
2024-11-27 09:00:00,63.8,μg/m³,45.4642,9.19,,pm25
2024-11-27 10:00:00,60.6,μg/m³,45.4642,9.19,,pm25
2024-11-27 11:00:00,55.7,μg/m³,45.4642,9.19,,pm25
2024-11-27 12:00:00,51.8,μg/m³,45.4642,9.19,,pm25
2024-11-27 13:00:00,48.5,μg/m³,45.4642,9.19,,pm25
2024-11-27 14:00:00,46.8,μg/m³,45.4642,9.19,,pm25
2024-11-27 15:00:00,44.5,μg/m³,45.4642,9.19,,pm25
2024-11-27 16:00:00,44.7,μg/m³,45.4642,9.19,,pm25
2024-11-27 17:00:00,45.3,μg/m³,45.4642,9.19,,pm25
2024-11-27 18:00:00,47.6,μg/m³,45.4642,9.19,,pm25
2024-11-27 19:00:00,49.5,μg/m³,45.4642,9.19,,pm25
2024-11-27 20:00:00,57.8,μg/m³,45.4642,9.19,,pm25
2024-11-27 21:00:00,59.5,μg/m³,45.4642,9.19,,pm25
2024-11-27 22:00:00,61.2,μg/m³,45.4642,9.19,,pm25
2024-11-27 23:00:00,62.7,μg/m³,45.4642,9.19,,pm25
2024-11-28 00:00:00,61.4,μg/m³,45.4642,9.19,,pm25
2024-11-28 01:00:00,62.4,μg/m³,45.4642,9.19,,pm25
2024-11-28 02:00:00,62.3,μg/m³,45.4642,9.19,,pm25
2024-11-28 03:00:00,60.1,μg/m³,45.4642,9.19,,pm25
2024-11-28 04:00:00,58.2,μg/m³,45.4642,9.19,,pm25
2024-11-28 05:00:00,56.0,μg/m³,45.4642,9.19,,pm25
2024-11-28 06:00:00,54.7,μg/m³,45.4642,9.19,,pm25
2024-11-28 07:00:00,53.5,μg/m³,45.4642,9.19,,pm25
2024-11-28 08:00:00,52.9,μg/m³,45.4642,9.19,,pm25
2024-11-28 09:00:00,53.7,μg/m³,45.4642,9.19,,pm25
2024-11-28 10:00:00,52.3,μg/m³,45.4642,9.19,,pm25
2024-11-28 11:00:00,52.7,μg/m³,45.4642,9.19,,pm25
2024-11-28 12:00:00,47.7,μg/m³,45.4642,9.19,,pm25
2024-11-28 13:00:00,45.5,μg/m³,45.4642,9.19,,pm25
2024-11-28 14:00:00,41.0,μg/m³,45.4642,9.19,,pm25
2024-11-28 15:00:00,34.8,μg/m³,45.4642,9.19,,pm25
2024-11-28 16:00:00,35.2,μg/m³,45.4642,9.19,,pm25
2024-11-28 17:00:00,34.4,μg/m³,45.4642,9.19,,pm25
2024-11-28 18:00:00,36.5,μg/m³,45.4642,9.19,,pm25
2024-11-28 19:00:00,41.4,μg/m³,45.4642,9.19,,pm25
2024-11-28 20:00:00,43.7,μg/m³,45.4642,9.19,,pm25
2024-11-28 21:00:00,46.5,μg/m³,45.4642,9.19,,pm25
2024-11-28 22:00:00,49.8,μg/m³,45.4642,9.19,,pm25
2024-11-28 23:00:00,52.7,μg/m³,45.4642,9.19,,pm25
2024-11-29 00:00:00,56.8,μg/m³,45.4642,9.19,,pm25
2024-11-29 01:00:00,58.8,μg/m³,45.4642,9.19,,pm25
2024-11-29 02:00:00,61.2,μg/m³,45.4642,9.19,,pm25
2024-11-29 03:00:00,59.7,μg/m³,45.4642,9.19,,pm25
2024-11-29 04:00:00,60.2,μg/m³,45.4642,9.19,,pm25
2024-11-29 05:00:00,58.2,μg/m³,45.4642,9.19,,pm25
2024-11-29 06:00:00,54.7,μg/m³,45.4642,9.19,,pm25
2024-11-29 07:00:00,52.2,μg/m³,45.4642,9.19,,pm25
2024-11-29 08:00:00,51.5,μg/m³,45.4642,9.19,,pm25
2024-11-29 09:00:00,52.0,μg/m³,45.4642,9.19,,pm25
2024-11-29 10:00:00,56.0,μg/m³,45.4642,9.19,,pm25
2024-11-29 11:00:00,54.0,μg/m³,45.4642,9.19,,pm25
2024-11-29 12:00:00,52.4,μg/m³,45.4642,9.19,,pm25
2024-11-29 13:00:00,51.1,μg/m³,45.4642,9.19,,pm25
2024-11-29 14:00:00,43.2,μg/m³,45.4642,9.19,,pm25
2024-11-29 15:00:00,35.6,μg/m³,45.4642,9.19,,pm25
2024-11-29 16:00:00,34.7,μg/m³,45.4642,9.19,,pm25
2024-11-29 17:00:00,29.6,μg/m³,45.4642,9.19,,pm25
2024-11-29 18:00:00,38.2,μg/m³,45.4642,9.19,,pm25
2024-11-29 19:00:00,44.4,μg/m³,45.4642,9.19,,pm25
2024-11-29 20:00:00,49.7,μg/m³,45.4642,9.19,,pm25
2024-11-29 21:00:00,59.2,μg/m³,45.4642,9.19,,pm25
2024-11-29 22:00:00,63.2,μg/m³,45.4642,9.19,,pm25
2024-11-29 23:00:00,65.6,μg/m³,45.4642,9.19,,pm25
2024-11-30 00:00:00,53.6,μg/m³,45.4642,9.19,,pm25
2024-11-30 01:00:00,54.7,μg/m³,45.4642,9.19,,pm25
2024-11-30 02:00:00,55.8,μg/m³,45.4642,9.19,,pm25
2024-11-30 03:00:00,56.3,μg/m³,45.4642,9.19,,pm25
2024-11-30 04:00:00,57.1,μg/m³,45.4642,9.19,,pm25
2024-11-30 05:00:00,49.7,μg/m³,45.4642,9.19,,pm25
2024-11-30 06:00:00,48.1,μg/m³,45.4642,9.19,,pm25
2024-11-30 07:00:00,48.6,μg/m³,45.4642,9.19,,pm25
2024-11-30 08:00:00,49.9,μg/m³,45.4642,9.19,,pm25
2024-11-30 09:00:00,53.9,μg/m³,45.4642,9.19,,pm25
2024-11-30 10:00:00,55.7,μg/m³,45.4642,9.19,,pm25
2024-11-30 11:00:00,53.7,μg/m³,45.4642,9.19,,pm25
2024-11-30 12:00:00,52.5,μg/m³,45.4642,9.19,,pm25
2024-11-30 13:00:00,52.2,μg/m³,45.4642,9.19,,pm25
2024-11-30 14:00:00,52.8,μg/m³,45.4642,9.19,,pm25
2024-11-30 15:00:00,46.4,μg/m³,45.4642,9.19,,pm25
2024-11-30 16:00:00,43.1,μg/m³,45.4642,9.19,,pm25
2024-11-30 17:00:00,38.9,μg/m³,45.4642,9.19,,pm25
2024-11-30 18:00:00,39.9,μg/m³,45.4642,9.19,,pm25
2024-11-30 19:00:00,41.6,μg/m³,45.4642,9.19,,pm25
2024-11-30 20:00:00,46.8,μg/m³,45.4642,9.19,,pm25
2024-11-30 21:00:00,48.8,μg/m³,45.4642,9.19,,pm25
2024-11-30 22:00:00,52.0,μg/m³,45.4642,9.19,,pm25
2024-11-30 23:00:00,55.2,μg/m³,45.4642,9.19,,pm25
2024-12-01 00:00:00,56.4,μg/m³,45.4642,9.19,,pm25
2024-12-01 01:00:00,61.8,μg/m³,45.4642,9.19,,pm25
2024-12-01 02:00:00,63.7,μg/m³,45.4642,9.19,,pm25
2024-12-01 03:00:00,62.1,μg/m³,45.4642,9.19,,pm25
2024-12-01 04:00:00,62.5,μg/m³,45.4642,9.19,,pm25
2024-12-01 05:00:00,61.7,μg/m³,45.4642,9.19,,pm25
2024-12-01 06:00:00,59.6,μg/m³,45.4642,9.19,,pm25
2024-12-01 07:00:00,58.8,μg/m³,45.4642,9.19,,pm25
2024-12-01 08:00:00,57.9,μg/m³,45.4642,9.19,,pm25
2024-12-01 09:00:00,58.1,μg/m³,45.4642,9.19,,pm25
2024-12-01 10:00:00,50.2,μg/m³,45.4642,9.19,,pm25
2024-12-01 11:00:00,46.7,μg/m³,45.4642,9.19,,pm25
2024-12-01 12:00:00,44.4,μg/m³,45.4642,9.19,,pm25
2024-12-01 13:00:00,41.6,μg/m³,45.4642,9.19,,pm25
2024-12-01 14:00:00,34.0,μg/m³,45.4642,9.19,,pm25
2024-12-01 15:00:00,33.1,μg/m³,45.4642,9.19,,pm25
2024-12-01 16:00:00,32.0,μg/m³,45.4642,9.19,,pm25
2024-12-01 17:00:00,37.4,μg/m³,45.4642,9.19,,pm25
2024-12-01 18:00:00,40.7,μg/m³,45.4642,9.19,,pm25
2024-12-01 19:00:00,47.0,μg/m³,45.4642,9.19,,pm25
2024-12-01 20:00:00,51.5,μg/m³,45.4642,9.19,,pm25
2024-12-01 21:00:00,56.7,μg/m³,45.4642,9.19,,pm25
2024-12-01 22:00:00,61.9,μg/m³,45.4642,9.19,,pm25
2024-12-01 23:00:00,61.6,μg/m³,45.4642,9.19,,pm25
2024-12-02 00:00:00,60.7,μg/m³,45.4642,9.19,,pm25
2024-12-02 01:00:00,61.1,μg/m³,45.4642,9.19,,pm25
2024-12-02 02:00:00,59.9,μg/m³,45.4642,9.19,,pm25
2024-12-02 03:00:00,57.4,μg/m³,45.4642,9.19,,pm25
2024-12-02 04:00:00,56.4,μg/m³,45.4642,9.19,,pm25
2024-12-02 05:00:00,56.5,μg/m³,45.4642,9.19,,pm25
2024-12-02 06:00:00,57.5,μg/m³,45.4642,9.19,,pm25
2024-12-02 07:00:00,58.5,μg/m³,45.4642,9.19,,pm25
